slug,language,title,grade_level,version,filename,split
afghan-women,en,A dangerous time for women in Afghanistan,4.0,4,afghan-women.en.4.txt,train
afghanboy-surgery,en,"After losing arm, Afghan boy gets a lift from North Carolina charity",12.0,0,afghanboy-surgery.en.0.txt,train
afghanboy-surgery,en,Afghan boy gets new arm from U.S. group helping children touched by war,7.0,1,afghanboy-surgery.en.1.txt,train
afghanboy-surgery,en,U.S. charity group helps teen boy from Afghanistan get a new arm,6.0,2,afghanboy-surgery.en.2.txt,train
afghanboy-surgery,en,Teen leaves large Afghan family to come to U.S. clinic for new arm,4.0,3,afghanboy-surgery.en.3.txt,train
afghanboy-surgery,en,A boy gets a special new arm in the United States,2.0,4,afghanboy-surgery.en.4.txt,train
afghanistan-streetart,en,Afghan artist paints Kabul's walls of war to help heal city,12.0,0,afghanistan-streetart.en.0.txt,train
afghanistan-streetart,en,Afghani artist puts beautiful images on Kabul's ugly walls of war,8.0,1,afghanistan-streetart.en.1.txt,train
afghanistan-streetart,en,"In Kabul, artist creates beauty from ashes",6.0,2,afghanistan-streetart.en.2.txt,train
afghanistan-streetart,en,Beautiful art blooms on ugly Afghan walls,5.0,3,afghanistan-streetart.en.3.txt,train
afghanistan-streetart,en,Artist wants to make an ugly city more beautiful,3.0,4,afghanistan-streetart.en.4.txt,train
afghanistan-toygun,en,"In an Afghanistan awash in arms, a push to ban toy guns",12.0,0,afghanistan-toygun.en.0.txt,train
afghanistan-toygun,en,Afghan children playing war get hurt; police start to confiscate toy guns,9.0,1,afghanistan-toygun.en.1.txt,train
afghanistan-toygun,en,Afghanistan bans toy guns after children get hurt playing war games,7.0,2,afghanistan-toygun.en.2.txt,train
afghanistan-toygun,en,Afghan children playing war wind up in hospital; police take away toy guns,5.0,3,afghanistan-toygun.en.3.txt,train
afghanistan-toygun,en,Afghanistan takes away toy guns after children get hurt playing war games,3.0,4,afghanistan-toygun.en.4.txt,train
afghanistan-ustroops,en,"Obama says he'll keep more troops in ""fragile"" Afghanistan",12.0,0,afghanistan-ustroops.en.0.txt,train
afghanistan-ustroops,en,"Obama says Afghanistan too unstable, changes plan to withdraw troops",9.0,1,afghanistan-ustroops.en.1.txt,train
afghanistan-ustroops,en,"Afghanistan too unstable to withdraw U.S. troops as planned, Obama says",7.0,2,afghanistan-ustroops.en.2.txt,train
afghanistan-ustroops,en,President says he must change plan and leave U.S. troops in Afghanistan,5.0,3,afghanistan-ustroops.en.3.txt,train
afghanistan-ustroops,en,"President changes plan, says U.S. troops still needed in Afghanistan",3.0,4,afghanistan-ustroops.en.4.txt,train
africa-economy,en,Obama pledges investment and partnership with Africa,12.0,0,africa-economy.en.0.txt,train
africa-economy,en,Obama says time to build partnerships and invest in Africa,9.0,1,africa-economy.en.1.txt,train
africa-economy,en,"Now is the time to invest in Africa, Obama says",7.0,2,africa-economy.en.2.txt,train
africa-economy,en,African leaders meet with President Obama in Washington,5.0,3,africa-economy.en.3.txt,train
africa-economy,en,"Obama says U.S., Africa to become business partners",4.0,4,africa-economy.en.4.txt,train
africa-entrepreneurs,en,Africa's women entrepreneurs take the lead,12.0,0,africa-entrepreneurs.en.0.txt,train
africa-entrepreneurs,en,"African women are starting their own businesses, and many are thriving",10.0,1,africa-entrepreneurs.en.1.txt,train
africa-entrepreneurs,en,"Women business owners are helping Africa's economy grow, fight poverty",8.0,2,africa-entrepreneurs.en.2.txt,train
africa-entrepreneurs,en,"Women starting businesses in Africa are feeding their kids, creating jobs",6.0,3,africa-entrepreneurs.en.3.txt,train
africa-entrepreneurs,en,"In Africa, more women are helping their families by starting businesses",4.0,4,africa-entrepreneurs.en.4.txt,train
africa-lionhunting,en,Lion-hunting is legal in parts of Africa despite concern,12.0,0,africa-lionhunting.en.0.txt,train
africa-lionhunting,en,"""Ultimate African experience"" costs famous lion his life",9.0,1,africa-lionhunting.en.1.txt,train
africa-lionhunting,en,Famous lion's killing has the world angry about big-cat hunts,7.0,2,africa-lionhunting.en.2.txt,train
africa-lionhunting,en,Lion that was protected is killed by American hunter,5.0,3,africa-lionhunting.en.3.txt,train
africa-lionhunting,en,Cecil the lion was killed by a hunter. People around the world are angry,3.0,4,africa-lionhunting.en.4.txt,train
africa-lions,en,"Lions, pride of Africa, vanishing in West Africa",12.0,0,africa-lions.en.0.txt,train
africa-lions,en,"In the race for big cat survival, Africa's lions are sadly losing",9.0,1,africa-lions.en.1.txt,train
africa-lions,en,Africa's lions are disappearing and humans have themselves to blame,7.0,2,africa-lions.en.2.txt,train
africa-lions,en,Big cats that once roamed the world have less space to call home,5.0,3,africa-lions.en.3.txt,train
africa-lions,en,The kings of the jungle are disappearing from Africa,3.0,4,africa-lions.en.4.txt,train
africa-outlook,en,Years of economic growth have many in Africa optimistic about prospects,12.0,0,africa-outlook.en.0.txt,train
africa-outlook,en,"Economic growth in Africa leads to financial optimism, survey finds",9.0,1,africa-outlook.en.1.txt,train
africa-outlook,en,"As wealth grows in African nations, so does hope for a better future",7.0,2,africa-outlook.en.2.txt,train
africa-outlook,en,Changes in Africa make many people hopeful about their future,4.0,3,africa-outlook.en.3.txt,train
africa-outlook,en,People in Africa grow hopeful about their future,2.0,4,africa-outlook.en.4.txt,train
africanamericans-russia,en,"In Russia, early African-American migrants found the good life",12.0,0,africanamericans-russia.en.0.txt,train
africanamericans-russia,en,African-Americans found opportunity in 1930s Russia,8.0,1,africanamericans-russia.en.1.txt,train
africanamericans-russia,en,Russia offered African-Americans a better life in 1930s,6.0,2,africanamericans-russia.en.2.txt,train
africanamericans-russia,en,"Russia offered African-Americans jobs, housing in 1930s",5.0,3,africanamericans-russia.en.3.txt,train
africanamericans-russia,en,Many African-Americans worked in Russia in 1930s,4.0,4,africanamericans-russia.en.4.txt,train
africanimmigrants-educated,en,"Growing African immigrant population is highly educated, underemployed",12.0,0,africanimmigrants-educated.en.0.txt,train
africanimmigrants-educated,en,Educated African immigrants have trouble landing good jobs in the U.S.,8.0,1,africanimmigrants-educated.en.1.txt,train
africanimmigrants-educated,en,Many African professionals in the U.S. can't find jobs in their fields,6.0,2,africanimmigrants-educated.en.2.txt,train
africanimmigrants-educated,en,Many Africans who come to America can't find jobs they were trained for,5.0,3,africanimmigrants-educated.en.3.txt,train
africanimmigrants-educated,en,Africans with college degrees have trouble finding good jobs in the U.S.,3.0,4,africanimmigrants-educated.en.4.txt,train
afro-beauty,en,Extra-short Afro helping to change views of beauty,12.0,0,afro-beauty.en.0.txt,train
afro-beauty,en,"Lupita's look, a short Afro, becomes a standard of beauty",8.0,1,afro-beauty.en.1.txt,train
afro-beauty,en,Actress's extra-short Afro changes view of beauty,6.0,2,afro-beauty.en.2.txt,train
afro-beauty,en,"An actress, an extra-short Afro, and what's beautiful",5.0,3,afro-beauty.en.3.txt,train
afro-beauty,en,Seeing beauty in an extra-short Afro,3.0,4,afro-beauty.en.4.txt,train
afterschool-program,en,"Calif. after-school program showing students a way ""out of the struggle""",12.0,0,afterschool-program.en.0.txt,train
afterschool-program,en,Tech training program aims to help students climb out of poverty,7.0,1,afterschool-program.en.1.txt,train
afterschool-program,en,"For poor Central Valley students, Tech Connect offers a brighter future",5.0,2,afterschool-program.en.2.txt,train
afterschool-program,en,Tech training program tries to help poor students improve their lives,4.0,3,afterschool-program.en.3.txt,train
afterschool-program,en,Tech training program aims to help poor students,2.0,4,afterschool-program.en.4.txt,train
ag-education,en,High school ag programs flourish as farms dwindle,12.0,0,ag-education.en.0.txt,train
ag-education,en,Students discover high school ag studies are not just for farmers,8.0,1,ag-education.en.1.txt,train
ag-education,en,Even city kids benefit from farming studies,6.0,2,ag-education.en.2.txt,train
ag-education,en,Students discover there is more to farm studies than milking cows,5.0,3,ag-education.en.3.txt,train
ag-education,en,High schools add farming classes that are popular with city kids,4.0,4,ag-education.en.4.txt,train
age-population,en,Global study: World not ready for aging population ,12.0,0,age-population.en.0.txt,train
age-population,en,"Countries can't cope with their aging populations, study warns",8.0,1,age-population.en.1.txt,train
age-population,en,"More people are living longer, and that's a problem for most countries",6.0,2,age-population.en.2.txt,train
age-population,en,"Age-old problem, providing for elderly, just keeps getting harder",5.0,3,age-population.en.3.txt,train
age-population,en,People are living longer but not better as social services lag,4.0,4,age-population.en.4.txt,train
agricultural-extensions,en,Cooperative extensions reinvent themselves for the 21st century,12.0,0,agricultural-extensions.en.0.txt,train
agricultural-extensions,en,"Adapting cooperative extensions, 4-H  to 21st-century life",9.0,1,agricultural-extensions.en.1.txt,train
agricultural-extensions,en,Agriculture programs changing with technology,7.0,2,agricultural-extensions.en.2.txt,train
agricultural-extensions,en,New programs to help farming families,5.0,3,agricultural-extensions.en.3.txt,train
agricultural-extensions,en,Farming programs meet needs of new farmers,4.0,4,agricultural-extensions.en.4.txt,train
agriscience-careers,en,Agriscience programs aren't just for future farmers,12.0,0,agriscience-careers.en.0.txt,train
agriscience-careers,en,School agriscience programs aren't just for future farmers,7.0,1,agriscience-careers.en.1.txt,train
agriscience-careers,en,Snakes in class? Just one way for students to learn agriscience,6.0,2,agriscience-careers.en.2.txt,train
agriscience-careers,en,"In class with snakes, students learn science that's more than farming",4.0,3,agriscience-careers.en.3.txt,train
agriscience-careers,en,Animals at school  — even snakes — help kids learn science for jobs later,2.0,4,agriscience-careers.en.4.txt,train
agtech-food,en,"""Ag-tech"" could change how the world eats, some say",12.0,0,agtech-food.en.0.txt,train
agtech-food,en,"""Ag-tech"" hopes to find food for future's 10 billion people",10.0,1,agtech-food.en.1.txt,train
agtech-food,en,"California farmers welcome the iPad and ""ag-tech""",8.0,2,agtech-food.en.2.txt,train
agtech-food,en,"Farmers feeding the world's billions through ""ag-tech""",6.0,3,agtech-food.en.3.txt,train
agtech-food,en,"Technology meets farms in ""ag-tech""",4.0,4,agtech-food.en.4.txt,train
ahmed-clockteacher,en,Before Ahmed's fame: fantastic inventions and a fight with authority,12.0,0,ahmed-clockteacher.en.0.txt,train
ahmed-clockteacher,en,"Muslim teen showed brilliance, rebellion before he built a clock",7.0,1,ahmed-clockteacher.en.1.txt,train
ahmed-clockteacher,en,"Muslim teen was rebel and genius before he built clock, teachers say",5.0,2,ahmed-clockteacher.en.2.txt,train
ahmed-clockteacher,en,"Before the clock: Teachers say Muslim teen was smart, creative rebel",4.0,3,ahmed-clockteacher.en.3.txt,train
ahmed-clockteacher,en,Ahmed loves to learn and invent things,2.0,4,ahmed-clockteacher.en.4.txt,train
airasia-crash,en,AirAsia's colorful chief executive built an empire on low-cost flights,12.0,0,airasia-crash.en.0.txt,train
airasia-crash,en,"AirAsia's colorful chief executive says his ""heart bleeds"" over fatal crash",8.0,1,airasia-crash.en.1.txt,train
airasia-crash,en,"AirAsia's boss calls plane crash his ""worst nightmare""",7.0,2,airasia-crash.en.2.txt,train
airasia-crash,en,"In school, AirAsia's boss dreamed big",5.0,3,airasia-crash.en.3.txt,train
airasia-crash,en,"AirAsia's boss had a big dream, and built a big airline",4.0,4,airasia-crash.en.4.txt,train
airforce-topguns,en,U.S. Air Force offering souped-up incentives to keep its fighter pilots,12.0,0,airforce-topguns.en.0.txt,train
airforce-topguns,en,U.S. Air Force offers big incentives to keep its fighter pilots,8.0,1,airforce-topguns.en.1.txt,train
airforce-topguns,en,U.S. Air Force offers more money than ever before to keep its fighter jocks,6.0,2,airforce-topguns.en.2.txt,train
airforce-topguns,en,U.S. Air Force to pay its fighter pilots more to keep them,5.0,3,airforce-topguns.en.3.txt,train
airforce-topguns,en,"Many fighter pilots leaving, U.S. Air Force trying to keep them",4.0,4,airforce-topguns.en.4.txt,train
airport-ecosystem,en,Biologist tweaks airport ecosystems to manage bird threats,12.0,0,airport-ecosystem.en.0.txt,train
airport-ecosystem,en,He makes sure birds and planes play nice in the air,8.0,1,airport-ecosystem.en.1.txt,train
airport-ecosystem,en,Airport keeps bird strikes at bay by managing its plant life,6.0,2,airport-ecosystem.en.2.txt,train
airport-ecosystem,en,Working with plant life to prevent bird strikes against planes,5.0,3,airport-ecosystem.en.3.txt,train
airport-ecosystem,en,His job working with plants is for the birds,4.0,4,airport-ecosystem.en.4.txt,train
airport-ecosystem,en,Airports have to keep birds from flying around,2.0,5,airport-ecosystem.en.5.txt,train
airstrikes-iraq,en,Obama authorizes renewed airstrikes in Iraq,12.0,0,airstrikes-iraq.en.0.txt,test
airstrikes-iraq,en,"Obama OKs airstrikes in Iraq, but no ground troops",9.0,1,airstrikes-iraq.en.1.txt,test
airstrikes-iraq,en,"Obama says U.S. ""coming to help"" Iraq",6.0,2,airstrikes-iraq.en.2.txt,test
airstrikes-iraq,en,"U.S. military planes bring food, water to Iraq",5.0,3,airstrikes-iraq.en.3.txt,test
airstrikes-iraq,en,Obama says OK to airstrikes in Iraq,4.0,4,airstrikes-iraq.en.4.txt,test
alamo-heritage,en,"World heritage status for The Alamo, Japan industrial sites",12.0,0,alamo-heritage.en.0.txt,train
alamo-heritage,en,The Alamo becomes a world heritage site to remember,9.0,1,alamo-heritage.en.1.txt,train
alamo-heritage,en,"New world heritage site members include The Alamo, Singapore gardens",7.0,2,alamo-heritage.en.2.txt,train
alamo-heritage,en,The Alamo joins the special list of world heritage sites,4.0,3,alamo-heritage.en.3.txt,train
alamo-heritage,en,The Alamo in Texas is a special place ,2.0,4,alamo-heritage.en.4.txt,train
alanrickman-obit,en,"Alan Rickman, star of stage and ""Harry Potter,"" dies at 69",12.0,0,alanrickman-obit.en.0.txt,train
alanrickman-obit,en,"Alan Rickman dies; ""wonderful man"" played Severus Snape in ""Harry Potter""",8.0,1,alanrickman-obit.en.1.txt,train
alanrickman-obit,en,"Actor Alan Rickman dies; played villain Severus Snape in ""Potter"" films",6.0,2,alanrickman-obit.en.2.txt,train
alanrickman-obit,en,"Actor Alan Rickman dies; nice man acted nasty in films like ""Harry Potter""",4.0,3,alanrickman-obit.en.3.txt,train
alanrickman-obit,en,Actor Alan Rickman has died; people loved to watch him play bad guys,2.0,4,alanrickman-obit.en.4.txt,train
alaska-mine,en,New EPA chief steps into Alaska mine controversy,12.0,0,alaska-mine.en.0.txt,train
alaska-mine,en,"A proposed mine in Alaska may bring jobs, but threaten a way of life",8.0,1,alaska-mine.en.1.txt,train
alaska-mine,en,"""Protect our land,"" ""Protect our jobs,"" new EPA chief hears in Alaska",6.0,2,alaska-mine.en.2.txt,train
alaska-mine,en,"An Alaska mine that would create jobs could destroy a way of life, EPA told",5.0,3,alaska-mine.en.3.txt,train
alaska-mine,en,Jobs versus the land debate heats up over a mine in Alaska,4.0,4,alaska-mine.en.4.txt,train
alaska-nativefood,en,New processing plant prepares traditional Alaska Native food,12.0,0,alaska-nativefood.en.0.txt,train
alaska-nativefood,en,Alaska's elders cheer traditional Native foods being served on senior menus,8.0,1,alaska-nativefood.en.1.txt,train
alaska-nativefood,en,"Musk ox, caribou and other Alaska Native meats are popular with elders",6.0,2,alaska-nativefood.en.2.txt,train
alaska-nativefood,en,Alaskan elders happy to have Native foods like musk ox meatloaf,4.0,3,alaska-nativefood.en.3.txt,train
alaska-nativefood,en,"More Native Alaska meat on the menu, please!",2.0,4,alaska-nativefood.en.4.txt,train
